"Sicilian Defense, Closed Variation, Botvinnik Defense I, Edge Variation"," 1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e5 7.Nh3 Nge7","B25","33.6%","42.2%","24.2%"
"Sicilian Defense, Closed Variation, Botvinnik Defense II"," 1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.Nge2 e5","B25","43.5%","20.0%","36.5%"
"Sicilian Defense, Closed Variation, Chameleon Variation"," 1.e4 c5 2.Nc3 Nc6 3.Nge2","B23","35.8%","32.0%","32.2%"
"Sicilian Defense, Closed Variation, Fianchetto Variation"," 1.e4 c5 2.Nc3 Nc6 3.g3","B24","32.9%","39.7%","27.4%"
"Sicilian Defense, Closed Variation, Korchnoi Defense"," 1.e4 c5 2.Nc3 e6 3.g3 d5","B23","41.3%","27.8%","30.9%"
"Sicilian Defense, Closed Variation, Traditional"," 1.e4 c5 2.Nc3 Nc6","B25","30.7%","42.8%","26.5%"
"Sicilian Defense, Delayed Alapin Variation"," 1.e4 c5 2.Nf3 e6 3.c3","B40","32.7%","32.0%","35.4%"
"Sicilian Defense, Delayed Alapin"," 1.e4 c5 2.Nf3 d6 3.c3","B50","38.8%","32.2%","28.9%"
"Sicilian Defense, Delayed Alapin, Basman-Palatnik Double Gambit"," 1.e4 c5 2.Nf3 d6 3.c3 Nf6 4.Be2 Nc6 5.d4 cxd4 6.cxd4 Nxe4 7.d5 Qa5+ 8.Nc3 Nxc3 9.bxc3","B50","53.2%","23.2%","23.6%"
"Sicilian Defense, Dragon Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O","B73","26.5%","43.6%","29.9%"
"Sicilian Defense, Dragon Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3","B72","34.5%","38.9%","26.6%"
"Sicilian Defense, Dragon Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6","B73","39.9%","34.2%","25.9%"
"Sicilian Defense, Dragon Variation, Classical Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.Nb3","B72","38.4%","33.7%","27.9%"
"Sicilian Defense, Dragon Variation, Classical Variation, Alekhine Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 a5","B74","40.6%","27.9%","31.5%"
"Sicilian Defense, Dragon Variation, Classical Variation, Battery Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Qd2","B73","27.2%","34.3%","38.4%"
"Sicilian Defense, Dragon Variation, Classical Variation, General"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2","B72","40.3%","28.9%","30.8%"
"Sicilian Defense, Dragon Variation, Classical Variation, Maroczy Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Na5","B74","31.2%","33.9%","34.9%"
"Sicilian Defense, Dragon Variation, Classical Variation, Normal Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3","B74","32.0%","38.5%","29.4%"
"Sicilian Defense, Dragon Variation, Classical Variation, Tartakower Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Qc8","B74","35.0%","35.4%","29.6%"
"Sicilian Defense, Dragon Variation, Fianchetto Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.g3","B70","44.1%","27.2%","28.7%"
"Sicilian Defense, Dragon Variation, General"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6","B70","38.7%","36.7%","24.6%"
"Sicilian Defense, Dragon Variation, Levenfish Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4","B71","43.6%","34.4%","22.1%"
"Sicilian Defense, Dragon Variation, Levenfish Variation, Main Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4 Nbd7","B71","40.8%","34.0%","25.2%"
"Sicilian Defense, Dragon Variation, Modern  Bc4 Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Bc4 Nc6","B35","33.7%","40.6%","25.6%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6","B77","52.5%","25.4%","22.0%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O","B76","27.3%","51.8%","20.9%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O","B78","43.4%","33.7%","22.9%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7","B77","29.9%","46.4%","23.8%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Belezky Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 Nc6","B76","31.8%","46.6%","21.6%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Czerniak Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nxd4 10.Bxd4 Be6","B77","19.2%","43.4%","37.4%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Early deviations"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3","B75","44.7%","34.1%","21.2%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Main Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4","B77","51.4%","23.6%","25.0%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Modern Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.O-O-O","B76","46.0%","27.2%","26.9%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Old Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O Rc8","B78","32.7%","45.1%","22.2%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Panov Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.g4","B76","46.1%","27.2%","26.7%"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Sosonko Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nd7","B77","32.3%","45.5%","22.2%"
"Sicilian Defense, Drazic Variation"," 1.e4 c5 2.Nf3 e6 3.d4 a6","B40","40.0%","36.2%","23.8%"
"Sicilian Defense, Flohr Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qc7","B32","38.5%","31.8%","29.7%"
"Sicilian Defense, Four Knights Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6","B45","29.0%","37.4%","33.6%"
"Sicilian Defense, Four Knights Variation, Cobra Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Ndb5 Bc5","B45","31.6%","32.3%","36.0%"
"Sicilian Defense, Four Knights Variation, Exchange Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nxc6","B45","42.2%","27.2%","30.6%"
"Sicilian Defense, French Variation"," 1.e4 c5 2.Nf3 e6","B40","34.3%","36.2%","29.4%"
"Sicilian Defense, French Variation, Normal"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6","B40","37.8%","35.4%","26.9%"
"Sicilian Defense, French Variation, Open"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4","B40","34.4%","42.0%","23.6%"
"Sicilian Defense, French Variation, Westerinen Attack"," 1.e4 c5 2.Nf3 e6 3.b3","B40","36.5%","31.2%","32.3%"
"Sicilian Defense, Gaw-Paw Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Qb6","B40","37.0%","37.0%","26.0%"
"Sicilian Defense, General"," 1.e4 c5","B20-99","40.2%","33.8%","26.1%"
"Sicilian Defense, Godiva Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qb6","B32","40.7%","32.9%","26.4%"
"Sicilian Defense, Grand Prix Attack"," 1.e4 c5 2.Nc3 Nc6 3.f4","B23","35.2%","40.7%","24.1%"
"Sicilian Defense, Grand Prix Attack, Schofman Variation"," 1.e4 c5 2.Nc3 Nc6 3.f4 g6 4.Nf3 Bg7 5.Bc4 e6 6.f5","B23","32.0%","44.3%","23.7%"
"Sicilian Defense, Hyperaccelerated Dragon"," 1.e4 c5 2.Nf3 g6","B27","35.9%","35.8%","28.4%"
"Sicilian Defense, Hyperaccelerated Fianchetto"," 1.e4 c5 2.Nf3 g6 3.d4","A42","38.1%","34.2%","27.7%"
"Sicilian Defense, Hyperaccelerated Pterodactyl"," 1.e4 c5 2.Nf3 g6 3.d4 Bg7","B27","35.2%","36.4%","28.3%"
"Sicilian Defense, Kalashnikov Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5 5.Nb5 d6","B32","32.5%","35.9%","31.7%"
"Sicilian Defense, Kan Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6","B41","43.5%","30.4%","26.1%"
"Sicilian Defense, Kan Variation, Knight Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3","B43","35.5%","37.3%","27.2%"
"Sicilian Defense, Kan Variation, Maroczy Bind, Bronstein Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Bb4 7.Bd3 Nc6","B41","36.4%","32.7%","30.9%"
"Sicilian Defense, Kan Variation, Maroczy Bind, Reti Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4","B41","33.7%","37.5%","28.9%"
"Sicilian Defense, Kan Variation, Modern Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3","B42","39.5%","30.1%","30.3%"
"Sicilian Defense, Kan Variation, Polugaevsky Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Bc5","B42","33.4%","35.2%","31.4%"
"Sicilian Defense, Kan Variation, Swiss Cheese Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 g6","B42","31.4%","35.0%","33.5%"
"Sicilian Defense, Kan Variation, Wing Attack"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5","B43","44.2%","28.6%","27.1%"
"Sicilian Defense, Kan Variation, Wing Attack, Fianchetto Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.g3","B43","32.5%","39.5%","28.0%"
"Sicilian Defense, Kan Variation, Wing Attack, Spraggett Attack"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.Bd3 Qb6 7.Nf3","B43","39.1%","30.4%","30.4%"
"Sicilian Defense, Katalimov Variation"," 1.e4 c5 2.Nf3 b6","B27","34.8%","41.2%","24.0%"
"Sicilian Defense, Kramnik Variation"," 1.e4 c5 2.Nf3 e6 3.c4","B40","34.2%","32.1%","33.8%"
"Sicilian Defense, Kronberger Variation"," 1.e4 c5 2.Na3","B20","39.2%","37.1%","23.6%"
"Sicilian Defense, Kupreichik Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bd7","B56","38.0%","29.4%","32.6%"
"Sicilian Defense, Kveinis Variation"," 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Qb6","B40","32.7%","37.2%","30.1%"
"Sicilian Defense, Lasker-Dunne Attack"," 1.e4 c5 2.g3","B20","33.6%","37.4%","29.0%"
"Sicilian Defense, Lasker-Pelikan Variation, Bird Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 Be6","B33","26.9%","44.6%","28.5%"
"Sicilian Defense, Lasker-Pelikan Variation, Exchange Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nxc6","B33","22.1%","54.1%","23.8%"
"Sicilian Defense, Lasker-Pelikan Variation, General"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5","B33","33.3%","39.1%","27.6%"
"Sicilian Defense, Lasker-Pelikan Variation, Retreat Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nf3","B33","19.9%","58.3%","21.8%"
"Sicilian Defense, Lasker-Pelikan Variation, Schlechter Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nb3","B33","25.3%","55.2%","19.5%"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5","B33","22.6%","57.3%","20.1%"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5","B33","30.1%","38.8%","31.1%"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Nd5","B33","35.8%","28.8%","35.5%"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 Bg7","B33","30.3%","38.8%","31.0%"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5 11.Bxb5","B33","41.2%","35.9%","22.9%"
"Sicilian Defense, LÃ¶wenthal Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5","B32","28.3%","41.7%","30.0%"
"Sicilian Defense, Marshall Counterattack"," 1.e4 c5 2.Nf3 e6 3.d4 d5","B40","24.5%","50.3%","25.2%"
"Sicilian Defense, McDonnell Attack"," 1.e4 c5 2.f4","B21","35.5%","41.2%","23.3%"
"Sicilian Defense, McDonnell Attack, Tal Gambit"," 1.e4 c5 2.f4 d5 3.exd5 Nf6","B21","43.4%","24.7%","31.8%"
"Sicilian Defense, Mengarini Variation"," 1.e4 c5 2.a3","B20","35.8%","44.7%","19.5%"
"Sicilian Defense, Modern Variations"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3","B56","38.6%","36.2%","25.2%"
"Sicilian Defense, Modern Variations"," 1.e4 c5 2.Nf3 d6","B50","38.5%","35.4%","26.1%"
"Sicilian Defense, Modern Variations"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4","B54","50.8%","28.3%","20.9%"
"Sicilian Defense, Modern Variations, Anti-Qxd4 Move Order"," 1.e4 c5 2.Nf3 d6 3.d4 Nf6","B50","39.1%","33.0%","27.9%"
"Sicilian Defense, Modern Variations, Anti-Qxd4 Move Order, Accepted"," 1.e4 c5 2.Nf3 d6 3.d4 Nf6 4.dxc5 Nxe4","B50","26.5%","34.3%","39.2%"
"Sicilian Defense, Modern Variations, Main Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6","B57","46.1%","29.7%","24.2%"
"Sicilian Defense, Modern Variations, Tartakower"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.c3","B53","39.6%","41.6%","18.8%"
"Sicilian Defense, Morphy Gambit"," 1.e4 c5 2.d4 cxd4 3.Nf3","B21","35.6%","45.7%","18.6%"
"Sicilian Defense, Najdorf Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7","B98","32.7%","46.4%","20.9%"
"Sicilian Defense, Najdorf Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6","B95","44.3%","34.4%","21.3%"
"Sicilian Defense, Najdorf Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5","B94","36.3%","39.4%","24.4%"
"Sicilian Defense, Najdorf Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4","B96","37.6%","35.6%","26.8%"
"Sicilian Defense, Najdorf Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6","B90-99","36.9%","37.9%","25.2%"
"Sicilian Defense, Najdorf Variation, Adams Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.h3","B90","41.3%","31.3%","27.5%"
"Sicilian Defense, Najdorf Variation, Amsterdam Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f4","B93","38.2%","31.9%","29.9%"
"Sicilian Defense, Najdorf Variation, Browne Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 h6 9.Bh4 Qc7","B98","34.1%","41.7%","24.1%"
"Sicilian Defense, Najdorf Variation, English Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3","B90","38.8%","32.6%","28.5%"
"Sicilian Defense, Najdorf Variation, English Attack, Anti-English"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 Ng4","B90","28.0%","36.7%","35.3%"
"Sicilian Defense, Najdorf Variation, Freak Attack"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Rg1","B90","37.1%","30.6%","32.3%"
"Sicilian Defense, Najdorf Variation, Goteborg (Argentine)"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 h6 9.Bh4 g5","B98","30.7%","39.9%","29.4%"
"Sicilian Defense, Najdorf Variation, Main Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 Qc7 9.O-O-O Nbd7","B99","31.3%","45.5%","23.2%"
"Sicilian Defense, Najdorf Variation, Neo-Classical Defense"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Nc6","B96","32.8%","37.0%","30.3%"
"Sicilian Defense, Najdorf Variation, Opocensky Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2","B92","33.9%","36.8%","29.3%"
"Sicilian Defense, Najdorf Variation, Opocensky Variation, Modern Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O Be6","B92","33.2%","36.8%","30.0%"
"Sicilian Defense, Najdorf Variation, Opocensky Variation, Traditional Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O O-O","B92","31.1%","31.9%","37.0%"
"Sicilian Defense, Najdorf Variation, Poisoned Pawn Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6","B97","33.5%","35.4%","31.1%"
"Sicilian Defense, Najdorf Variation, Poisoned Pawn, Accepted"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6 8.Qd2 Qxb2 9.Rb1 Qa3","B97","34.0%","34.6%","31.4%"
"Sicilian Defense, Najdorf Variation, Polugayevsky  Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 b5","B96","36.7%","39.4%","23.9%"
"Sicilian Defense, Najdorf Variation, Polugayevsky  Variation, Simagin Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 b5 8.e5 dxe5 9.fxe5 Qc7 10.Qe2","B96","45.7%","34.7%","19.6%"
"Sicilian Defense, Najdorf Variation, Scheveningen Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Nbd7","B84","36.0%","37.3%","26.7%"
"Sicilian Defense, Najdorf Variation, Traditional Line"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 Qc7","B98","30.5%","49.6%","19.9%"
"Sicilian Defense, Najdorf Variation, Zagreb (Fianchetto) Variation"," 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.g3","B91","37.3%","30.8%","31.9%"
"Sicilian Defense, Nimzo-American Variation"," 1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 d5","B32","29.1%","36.0%","34.9%"
"Sicilian Defense, Nimzowitsch  Variation, Advance Variation"," 1.e4 c5 2.Nf3 Nf6 3.e5","B29","43.9%","25.3%","30.9%"
"Sicilian Defense, Nimzowitsch  Variation, Closed Variation"," 1.e4 c5 2.Nf3 Nf6 3.Nc3","B29","36.7%","31.6%","31.7%"
"Sicilian Defense, Nimzowitsch  Variation, Exchange Variation"," 1.e4 c5 2.Nf3 Nf6 3.e5 Nd5 4.Nc3 Nxc3","B29","29.5%","40.5%","30.1%"
"Sicilian Defense, Nimzowitsch  Variation, Main Line"," 1.e4 c5 2.Nf3 Nf6 3.e5 Nd5 4.Nc3 e6 5.Nxd5 exd5 6.d4 Nc6","B29","24.2%","42.8%","33.0%"
"Sicilian Defense, Nimzowitsch Variation, General"," 1.e4 c5 2.Nf3 Nf6","B29","37.5%","37.0%","25.5%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack"," 1.e4 c5 2.Nf3 Nc6 3.Bb5","B30","41.4%","27.6%","30.9%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"," 1.e4 c5 2.Nf3 Nc6 3.Bb5 g6","B31","25.7%","42.0%","32.3%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit"," 1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 e5 6.d4","B31","53.4%","20.6%","26.1%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit"," 1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.d4","B31","47.8%","33.3%","18.9%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack"," 1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.Qa4","B31","41.3%","21.3%","37.5%"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation"," 1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Re1 e5 6.b4","B31","42.4%","31.2%","26.4%"
"Sicilian Defense, O'Kelly Variation"," 1.e4 c5 2.Nf3 a6","B28","47.9%","36.4%","15.7%"
"Sicilian Defense, O'Kelly Variation, Maroczy Bind"," 1.e4 c5 2.Nf3 a6 3.c4","B28","45.1%","29.8%","25.1%"
"Sicilian Defense, O'Kelly Variation, Maroczy Bind, Geller Line"," 1.e4 c5 2.Nf3 a6 3.c4 Nc6 4.d4 cxd4 5.Nxd4 e5","B28","32.9%","44.9%","22.1%"
"Sicilian Defense, O'Kelly Variation, Maroczy Bind, Paulsen Line"," 1.e4 c5 2.Nf3 a6 3.c4 e6","B28","36.5%","34.6%","28.9%"
